gvkey,tic,conm,cik,investingfirmname,vcid,gvkey1,gvkey2,fracLate,meanValue,meanSolo,topStage,topValue,topSolo
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,0,22,0,0,0,0
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,1,341.815,0,0,1,0
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,1,,0,0,,0
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,.4545455,101.8286,.0909091,0,1,1
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,1,45.9,0,0,1,0
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,1,43.4,0,0,0,0
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,1,16.64,0,0,0,0
1447,"AXP","AMERICAN EXPRESS CO","0000004962","American Express Co.",55612,,,1,170.2,0,1,1,0
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,.5,217.14,0,0,1,0
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,0,,0,0,,0
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,.5,120,0,0,1,0
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,.5,163.6667,0,0,1,0
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,.6666667,44.9,0,1,0,0
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,1,43,0,0,0,0
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,1,36.93,1,1,0,1
109639,"AMCG.","AMERICAN GROUP INC","0001083004","American International Group Inc.",55639,109639,,0,87,0,0,1,0
,"ammd","","","American Medical Systems",55654,,,1,24,0,0,0,0
65669,"0080A","AMERIPATH INC","0001027532","AmeriPath",55727,65669,,0,40,0,0,0,0
1602,"AMGN","AMGEN INC","0000318154","Amgen",55750,,,1,208,1,0,1,1
1602,"AMGN","AMGEN INC","0000318154","Amgen",55750,,,1,75,0,1,0,0
1602,"AMGN","AMGEN INC","0000318154","Amgen",55750,,,.5,47.2,0,0,1,0
1602,"AMGN","AMGEN INC","0000318154","Amgen",55750,,,1,,0,0,,0
1602,"AMGN","AMGEN INC","0000318154","Amgen",55750,,,.6666667,,.3333333,0,,1
1602,"AMGN","AMGEN INC","0000318154","Amgen",55750,,,1,227.22,.5,0,1,1
1602,"AMGN","AMGEN INC","0000318154","Amgen",55750,,,0,74,0,0,0,0
110039,"AMKR","AMKOR TECHNOLOGY INC","0001047127","Amkor Technology Inc.",55780,110039,,1,55.5,0,1,1,0
110039,"AMKR","AMKOR TECHNOLOGY INC","0001047127","Amkor Technology Inc.",55780,110039,,1,176.33,0,1,1,0
110039,"AMKR","AMKOR TECHNOLOGY INC","0001047127","Amkor Technology Inc.",55780,110039,,0,30,.5,0,0,1
31743,"ANAD","ANADIGICS INC","0000940332","Anadigics",55886,31743,,1,100,0,1,0,0
31743,"ANAD","ANADIGICS INC","0000940332","Anadigics",55886,31743,,1,,0,1,,0
31743,"ANAD","ANADIGICS INC","0000940332","Anadigics",55886,31743,,0,27,0,0,0,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,13.5,0,1,0,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,0,19.75,0,0,1,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,2,0,0,0,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,,0,0,,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,3,0,0,0,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,0,10.5,0,0,0,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,0,38.4,0,0,1,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,17.9,0,1,0,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,0,,0,0,,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,0,,0,0,,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,850,0,1,1,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,44,0,1,1,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,1,205,0,1,1,0
1632,"ADI","ANALOG DEVICES","0000006281","Analog Devices",55898,1632,,.5,27,0,0,0,0
1633,"ALOG","ANALOGIC CORP","0000006284","Analogic",55899,1633,,1,,0,1,,0
66060,"ANPM","ANGIOTECH PHARMACEUTICALS","0001096481","Angiotech Pharmaceuticals Inc.",56027,66060,,1,276.95,1,0,1,1
66060,"ANPM","ANGIOTECH PHARMACEUTICALS","0001096481","Angiotech Pharmaceuticals Inc.",56027,66060,,1,,1,0,,1
,"ansr","","","Answer Think Consulting Group Inc.",56092,,,0,,0,0,,0
63080,"ANSS","ANSYS INC","0001013462","Ansys Inc. ",56094,63080,,0,,0,0,,0
,"aon","","","Aon Corp.",56159,,,0,,0,0,,0
31122,"APOL","APOLLO EDUCATION GROUP INC","0000929887","Apollo Education Group Inc.",56263,31122,,1,,0,1,,0
1690,"AAPL","APPLE INC","0000320193","Apple Inc.",56305,,,1,14.5,0,1,0,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,.75,7.05,0,0,0,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,.375,20.66667,0,0,0,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,.5,90,.5,0,0,1
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,1,875,1,1,1,1
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,.6666667,35.2,0,0,1,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,0,19.91,0,0,0,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,0,22.5,0,0,0,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,.6666667,6.8,0,0,0,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,1,102,0,1,1,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,.3333333,21.8,0,0,0,0
1690,"AAPL","APPLE INC","0000320193","Apple",56305,,,.8,72.5,0,0,1,0
127254,"ABI.CM","APPLERA CORP-CONSOLIDATED","","Applera",56310,,,0,,0,0,,0
127254,"ABI.CM","APPLERA CORP-CONSOLIDATED","","Applera",56310,,,1,58,1,1,0,1
127254,"ABI.CM","APPLERA CORP-CONSOLIDATED","","Applera",56310,,,1,20,0,1,0,0
127254,"ABI.CM","APPLERA CORP-CONSOLIDATED","","Applera",56310,,,0,,0,0,,0
127254,"ABI.CM","APPLERA CORP-CONSOLIDATED","","Applera",56310,,,.5,3.1,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Materials Inc.",56344,,,0,12,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Materials Inc.",56344,,,0,34,1,0,0,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Materials Inc.",56344,,,1,,0,1,,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Materials Inc.",56344,,,1,55,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Materials Inc.",56344,,,1,73,0,0,0,0
,"amat","","","Applied Materials Ventures",56345,,,0,,0,0,,0
,"amat","","","Applied Materials Ventures",56345,,,1,69.285,0,0,1,0
,"amat","","","Applied Materials Ventures",56345,,,1,162.16,0,0,1,0
,"amat","","","Applied Materials Ventures",56345,,,.3333333,75.83334,0,0,1,0
,"amat","","","Applied Materials Ventures",56345,,,.25,10.03,0,0,0,0
65904,"AMCC","APPLIED MICRO CIRCUITS CORP","0000711065","Applied Micro Circuits Corporation",56347,65904,,0,,0,0,,0
65904,"AMCC","APPLIED MICRO CIRCUITS CORP","0000711065","Applied Micro Circuits Corporation",56347,65904,,1,575,0,1,1,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,1,34.30667,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.5833333,130.352,.25,0,1,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,1,41.1,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.3333333,44.475,.3333333,0,0,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.5,226.99,.5,0,1,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,0,,1,0,,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.6666667,,0,0,,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,0,12,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.6,249.5,.6,0,1,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.4,35.75,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.5714286,76.82,.2857143,0,0,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,0,22.52,0,0,0,0
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.5,68.5,.5,0,0,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.4545455,31.344,.0909091,0,0,1
1704,"AMAT","APPLIED MATERIALS INC","0000006951","Applied Ventures LLC",56380,,,.75,50.48833,0,0,0,0
1722,"ADM","ARCHER-DANIELS-MIDLAND CO","0000007084","Archer Daniels Midland Co.",56590,1722,,0,11.1,0,0,0,0
1722,"ADM","ARCHER-DANIELS-MIDLAND CO","0000007084","Archer Daniels Midland Co.",56590,1722,,1,,0,0,,0
1722,"ADM","ARCHER-DANIELS-MIDLAND CO","0000007084","Archer Daniels Midland Co.",56590,1722,,.5,,0,0,,0
1722,"ADM","ARCHER-DANIELS-MIDLAND CO","0000007084","Archer Daniels Midland Co.",56590,1722,,1,,0,1,,0
1722,"ADM","ARCHER-DANIELS-MIDLAND CO","0000007084","Archer Daniels Midland Co.",56590,1722,,1,30,0,1,0,0
1722,"ADM","ARCHER-DANIELS-MIDLAND CO","0000007084","Archer Daniels Midland Co.",56590,1722,,1,,0,1,,0
1722,"ADM","ARCHER-DANIELS-MIDLAND CO","0000007084","Archer Daniels Midland Co.",56590,1722,,1,100.29,0,0,1,0
,"arba","","","Ariba Technologies",56723,,,.4,256,.2,0,1,1
,"arrs","","","ARRIS",56822,,,0,8.33,0,0,0,0
,"arrs","","","ARRIS",56822,,,0,,0,0,,0
,"arrs","","","ARRIS",56822,,,1,75.64,0,0,0,0
,"arrs","","","ARRIS",56822,,,1,,0,0,,0
,"arrs","","","ARRIS",56822,,,0,20.49,0,0,0,0
,"arrs","","","ARRIS",56822,,,1,,0,1,,0
,"arwr","","","Arrowhead Research Corp.",56834,,,1,10.5,0,0,0,0
,"arwr","","","Arrowhead Research Corp.",56834,,,0,4.53,1,0,0,1
176781,"ARUN","ARUBA NETWORKS INC","0001173752","Aruba Networks",56932,176781,,0,,0,0,,0
30203,"ASND.1","ASCEND COMMUNICATIONS INC","0000921146","Ascend Communications",56962,30203,,0,,1,0,,1
121834,"ASKJ","ASK JEEVES INC","0001054298","Ask Jeeves",57050,121834,,.5,124,0,0,0,0
,"aspt","","","Aspect Software Inc.",57071,,,0,17,0,0,0,0
,"aspt","","","Aspect Software Inc.",57071,,,0,4.3,0,0,0,0
,"aspt","","","Aspect Software Inc.",57071,,,1,71,0,1,1,0
,"aspt","","","Aspect Software Inc.",57071,,,0,14.1,0,0,0,0
30870,"AZPN","ASPEN TECHNOLOGY INC","0000929940","Aspen Technology",57092,30870,,1,225.68,0,1,1,0
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,1,,0,1,,0
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,1,,1,0,,1
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,1,4700,0,1,1,0
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,1,,1,0,,1
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,.6666667,493.4467,0,0,1,0
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,.6666667,1556.91,.3333333,1,1,1
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,1,,1,0,,1
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,1,,1,0,,1
28272,"AZN","ASTRAZENECA PLC","0000901832","AstraZeneca Plc",57179,28272,,1,,1,1,,1
65068,"3ATHMQ","AT HOME CORP","0001020620","At Home",57201,65068,,0,,0,0,,0
65068,"3ATHMQ","AT HOME CORP","0001020620","At Home",57201,65068,,1,159,0,1,1,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,,0,1,,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,.5,,.5,0,,1
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,,0,0,,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,54.05,0,0,1,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,0,10,0,0,0,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,50,0,1,1,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,.6666667,59.225,0,0,0,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,0,40,0,0,0,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,65,0,0,1,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,0,,0,0,,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,.7777778,577.35,.3333333,1,1,1
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,.5,,.5,0,,1
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,.6666667,34,0,0,0,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,40.8,0,0,1,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,0,,0,0,,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,.5,7.5,0,0,0,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,40,0,1,1,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,1,,1,0,,1
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,0,,0,0,,0
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,.5,5.3,.25,0,0,1
9899,"T","AT&T INC","0000732717","AT&T Inc.",57203,,,0,106.1,0,0,0,0
177930,"ATHN","ATHENAHEALTH INC","0001131096","athenahealth Inc.",57253,177930,,0,,0,0,,0
177930,"ATHN","ATHENAHEALTH INC","0001131096","athenahealth Inc.",57253,177930,,1,33,0,0,0,0
177930,"ATHN","ATHENAHEALTH INC","0001131096","athenahealth Inc.",57253,177930,,.3333333,34.44,.3333333,0,0,1
29322,"ATYT","ATI TECHNOLOGIES INC","0001065331","ATI Technologies",57276,29322,,.5,140,0,0,1,0
29322,"ATYT","ATI TECHNOLOGIES INC","0001065331","ATI Technologies",57276,29322,,1,37.27,0,0,0,0
29274,"ATMI.1","ATMI INC","0001041577","ATMI",57326,29274,,1,192.98,0,0,1,0
29274,"ATMI.1","ATMI INC","0001041577","ATMI",57326,29274,,1,289.63,0,0,1,0
29274,"ATMI.1","ATMI INC","0001041577","ATMI",57326,29274,,0,,0,0,,0
,"macr","","","Atom Entertainment",57331,,,0,28,0,0,0,0
,"macr","","","Atom Entertainment",57331,,,0,44.1,0,0,0,0
64931,"ABSC","AURORA BIOSCIENCES CORP","0001010919","Aurora Biosciences",57517,64931,,1,105.035,.5,1,0,1
64931,"ABSC","AURORA BIOSCIENCES CORP","0001010919","Aurora Biosciences",57517,64931,,0,28,1,0,0,1
1878,"ADSK","AUTODESK INC","0000769397","Autodesk",57588,,,0,,0,0,,0
1878,"ADSK","AUTODESK INC","0000769397","Autodesk",57588,,,1,,0,0,,0
1878,"ADSK","AUTODESK INC","0000769397","Autodesk",57588,,,0,,.5,0,,1
1878,"ADSK","AUTODESK INC","0000769397","Autodesk",57588,,,.5,163.51,0,0,1,0
1878,"ADSK","AUTODESK INC","0000769397","Autodesk",57588,,,0,44.8725,0,0,0,0
1878,"ADSK","AUTODESK INC","0000769397","Autodesk",57588,,,.5,,0,0,,0
1878,"ADSK","AUTODESK INC","0000769397","Autodesk",57588,,,1,,1,1,,1
1891,"ADP","AUTOMATIC DATA PROCESSING","0000008670","Automatic Data Processing Inc.",57611,,,0,110,.5,0,0,1
1891,"ADP","AUTOMATIC DATA PROCESSING","0000008670","Automatic Data Processing Inc.",57611,,,0,56.77,0,0,0,0
1891,"ADP","AUTOMATIC DATA PROCESSING","0000008670","Automatic Data Processing Inc.",57611,,,0,19.5,0,0,0,0
29875,"AVB","AVALONBAY COMMUNITIES INC","0000915912","AvalonBay Communities Inc.",57685,29875,,0,,0,0,,0
29875,"AVB","AVALONBAY COMMUNITIES INC","0000915912","AvalonBay Communities Inc.",57685,29875,,.5,37,0,0,0,0
29875,"AVB","AVALONBAY COMMUNITIES INC","0000915912","AvalonBay Communities Inc.",57685,29875,,1,39.1,0,1,0,0
29875,"AVB","AVALONBAY COMMUNITIES INC","0000915912","AvalonBay Communities Inc.",57685,29875,,1,40,0,0,0,0
29875,"AVB","AVALONBAY COMMUNITIES INC","0000915912","AvalonBay Communities Inc.",57685,29875,,0,,0,0,,0
,"avya","","","Avaya Holdings Corp.",57714,,,0,67,0,0,0,0
13467,"AVE.2","AVENTIS SA","0000807198","Aventis S.A.",57736,13467,,1,,1,1,,1
13467,"AVE.2","AVENTIS SA","0000807198","Aventis S.A.",57736,13467,,0,,0,0,,0
13467,"AVE.2","AVENTIS SA","0000807198","Aventis S.A.",57736,13467,,1,,0,0,,0
13467,"AVE.2","AVENTIS SA","0000807198","Aventis S.A.",57736,13467,,1,,.5,1,,1
13467,"AVE.2","AVENTIS SA","0000807198","Aventis S.A.",57736,13467,,0,20,1,0,0,1
13467,"AVE.2","AVENTIS SA","0000807198","Aventis S.A.",57736,13467,,1,,0,0,,0
132361,"AQNT","AQUANTIVE INC","0001071806","aQuantive",57739,132361,,1,52,0,1,0,0
27925,"AVID","AVID TECHNOLOGY INC","0000896841","Avid Technology",57772,27925,,1,22,0,1,0,0
27925,"AVID","AVID TECHNOLOGY INC","0000896841","Avid Technology",57772,27925,,0,56,0,0,0,0
1919,"AVT","AVNET INC","0000008858","Avnet",57819,1919,,.5,78,0,0,1,0
1919,"AVT","AVNET INC","0000008858","Avnet",57819,1919,,0,,1,0,,1
1919,"AVT","AVNET INC","0000008858","Avnet",57819,1919,,0,,1,0,,1
1919,"AVT","AVNET INC","0000008858","Avnet",57819,1919,,.5,67,0,0,0,0
1919,"AVT","AVNET INC","0000008858","Avnet",57819,1919,,0,,1,0,,1
64397,"AVCT.","AVOCENT CORP","0001109808","Avocent",57821,64397,,1,,0,0,,0
164532,"BIDU","BAIDU INC","0001329099","Baidu Inc.",58127,164532,,.5,103,.5,0,0,1
164532,"BIDU","BAIDU INC","0001329099","Baidu Inc.",58127,164532,,.5,13.92,0,0,0,0
164532,"BIDU","BAIDU INC","0001329099","Baidu Inc.",58127,164532,,.75,480,.25,1,1,1
164532,"BIDU","BAIDU INC","0001329099","Baidu Inc.",58127,164532,,1,,1,1,,1
164532,"BIDU","BAIDU INC","0001329099","Baidu Inc.",58127,164532,,1,64.85,0,0,0,0
164532,"BIDU","BAIDU INC","0001329099","Baidu Inc.",58127,164532,,1,1800,.5,0,1,1
28724,"BLDP","BALLARD POWER SYSTEMS INC","0001453015","Ballard Power Systems Inc.",58183,28724,,0,233,1,0,1,1
144580,"CEG1","BALTIMORE GAS & ELECTRIC CO","0000009466","Baltimore Gas and Electric",58197,144580,,0,21,0,0,0,0
144580,"CEG1","BALTIMORE GAS & ELECTRIC CO","0000009466","Baltimore Gas and Electric",58197,144580,,1,,0,1,,0
15582,"BNS","BANK OF NOVA SCOTIA","0000009631","Bank of Nova Scotia",58344,15582,,0,222,0,0,1,0
28924,"BKS","BARNES & NOBLE INC","0000890491","Barnes & Noble",58474,,,1,,1,1,,1
28924,"BKS","BARNES & NOBLE INC","0000890491","Barnes & Noble",58474,,,.4,82.26667,.2,0,0,1
28924,"BKS","BARNES & NOBLE INC","0000890491","Barnes & Noble",58474,,,.3333333,60.02,.6666667,0,0,1
28924,"BKS","BARNES & NOBLE INC","0000890491","Barnes & Noble",58474,,,0,,0,0,,0
28924,"BKS","BARNES & NOBLE INC","0000890491","Barnes & Noble",58474,,,1,,1,1,,1
18838,"CUDA","BARRACUDA NETWORKS INC","0001348334","Barracuda Networks Inc.",58494,18838,,1,45.98,1,0,0,1
18838,"CUDA","BARRACUDA NETWORKS INC","0001348334","Barracuda Networks Inc.",58494,18838,,.5,72.5,0,0,0,0
18838,"CUDA","BARRACUDA NETWORKS INC","0001348334","Barracuda Networks Inc.",58494,18838,,0,9,0,0,0,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,60,0,0,1,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,,0,1,,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,17,0,0,0,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,21.3,1,0,0,1
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,157,0,0,1,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,.5,18.15,.5,0,0,1
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,.3333333,39.75,.6666667,0,1,1
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,.5,40.5,0,0,1,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,75,0,1,1,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,0,13,0,0,0,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,,1,0,,1
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,0,,0,0,,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,.6666667,19.04667,0,1,0,0
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,1,339.82,1,0,1,1
2086,"BAX","BAXTER INTERNATIONAL INC","0000010456","Baxter International Inc.",58567,,,0,27.75,0,0,0,0
24357,"BAY.3","BAY NETWORKS INC","0000876516","Bay Networks",58574,,,0,6.8,0,0,0,0
24357,"BAY.3","BAY NETWORKS INC","0000876516","Bay Networks",58574,,,1,17,1,1,0,1
24357,"BAY.3","BAY NETWORKS INC","0000876516","Bay Networks",58574,,,.5,22.42,0,0,0,0
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,1,,0,0,,0
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,0,56,0,0,0,0
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,1,,1,0,,1
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,1,99,0,1,1,0
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,1,105,0,0,1,0
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,1,230.22,0,1,1,0
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,0,,0,0,,0
100080,"BAYRY","BAYER AG","0000790075","Bayer AG",58584,100080,,1,,1,0,,1
2294,"BBN.1","BBN CORP","0000013021","BBN Technologies",58623,,,0,,0,0,,0
2294,"BBN.1","BBN CORP","0000013021","BBN Technologies",58623,,,0,29.25,0,0,0,0
2294,"BBN.1","BBN CORP","0000013021","BBN Technologies",58623,,,1,29.25,0,0,0,0
2294,"BBN.1","BBN CORP","0000013021","BBN Technologies",58623,,,0,,0,0,,0
2294,"BBN.1","BBN CORP","0000013021","BBN Technologies",58623,,,0,24,0,0,0,0
14527,"BCX.","BCE MOBILE COMMUNICATIONS","0001020400","BCE Mobile Communications",58640,14527,,1,192,0,1,1,0
14527,"BCX.","BCE MOBILE COMMUNICATIONS","0001020400","BCE Mobile Communications",58640,14527,,1,122,0,1,1,0
64606,"BEAS","BEA SYSTEMS INC","0001031798","BEA Systems",58679,,,0,133.95,.5,0,1,1
64606,"BEAS","BEA SYSTEMS INC","0001031798","BEA Systems",58679,,,1,,0,0,,0
64606,"BEAS","BEA SYSTEMS INC","0001031798","BEA Systems",58679,,,1,205,1,1,1,1
64606,"BEAS","BEA SYSTEMS INC","0001031798","BEA Systems",58679,,,.3846154,91.5,0,0,0,0
2111,"BDX","BECTON DICKINSON & CO","0000010795","Becton, Dickinson & Co.",58738,2111,,1,95.46,0,1,0,0
2111,"BDX","BECTON DICKINSON & CO","0000010795","Becton, Dickinson & Co.",58738,2111,,.5,15.1,.5,0,0,1
2111,"BDX","BECTON DICKINSON & CO","0000010795","Becton, Dickinson & Co.",58738,2111,,1,,1,1,,1
2111,"BDX","BECTON DICKINSON & CO","0000010795","Becton, Dickinson & Co.",58738,2111,,1,87.7,0,0,1,0
2111,"BDX","BECTON DICKINSON & CO","0000010795","Becton, Dickinson & Co.",58738,2111,,0,,0,0,,0
